player_id,Age,Gender,HCP,Driver,Driver_Dispersion,3-Wood,3-Wood_Dispersion,5-Wood,5-Wood_Dispersion,3-Hybrid,3-Hybrid_Dispersion,4-Hybrid,4-Hybrid_Dispersion,5-Hybrid,5-Hybrid_Dispersion,4-Iron,4-Iron_Dispersion,5-Iron,5-Iron_Dispersion,6-Iron,6-Iron_Dispersion,7-Iron,7-Iron_Dispersion,8-Iron,8-Iron_Dispersion,9-Iron,9-Iron_Dispersion,PW,PW_Dispersion,GW,GW_Dispersion,SW,SW_Dispersion,LW,LW_Dispersion
1992,29,Male,8.5,267.2,26.0,239.7,20.0,,,208.4,13.0,200.7,9.6,,,,,191.2,7.7,174.1,13.3,162.2,6.2,154.2,9.7,143.2,6.2,134.4,4.5,,,114.2,4.5,,
1993,49,Male,22.5,158.3,34.2,158.4,29.4,,,,,,,124.1,15.0,,,,,108.3,12.3,109.4,14.8,96.7,7.2,94.1,10.6,100.0,9.5,,,80.0,7.9,,
1994,39,Male,6.2,280.5,26.4,251.7,21.7,,,,,211.8,17.4,,,,,198.0,8.6,184.1,8.3,174.1,7.7,164.2,6.5,154.8,3.6,139.6,4.7,127.9,4.7,114.5,4.8,104.8,7.0
1995,55,Female,26.9,125.3,37.8,104.0,29.3,,,,,,,102.1,12.1,124.8,19.3,,,86.0,16.4,78.9,8.2,83.6,7.2,61.5,7.3,75.5,7.9,52.5,6.4,48.5,8.8,45.0,5.3
1996,32,Male,13.0,229.0,26.3,215.7,30.9,207.9,17.5,,,,,,,,,,,185.2,10.3,157.7,12.3,141.6,7.5,115.9,6.6,153.4,6.7,,,111.8,4.8,,
1997,47,Female,17.0,161.8,27.4,150.0,28.8,,,,,,,115.9,19.1,,,,,,,90.9,13.9,,,73.3,10.4,92.7,6.9,89.7,4.1,76.8,5.0,,
1998,31,Male,23.9,217.7,27.5,161.0,23.9,,,,,,,123.0,14.2,,,,,131.1,11.2,120.2,14.4,120.1,9.2,103.1,7.8,108.4,5.0,,,89.0,6.7,83.7,7.1
1999,46,Male,35.4,140.8,35.2,,,,,,,,,,,,,106.2,12.7,94.0,11.8,88.0,13.8,82.0,7.7,76.0,9.1,82.9,4.4,,,60.5,8.7,55.0,10.9
2000,55,Male,0.5,256.6,27.4,226.9,16.9,215.0,13.7,202.3,10.8,,,,,190.4,13.3,181.3,14.1,171.3,11.8,160.4,7.2,149.4,8.1,138.5,5.2,129.4,6.3,120.3,5.6,110.2,5.5,100.2,6.6
2001,56,Male,9.4,216.1,25.1,194.2,16.3,,,181.7,19,,,157.8,7.4,167.6,11.7,146.6,13.7,162,7.2,144,10.6,118.9,7.7,114.8,6,110.3,4.4,,,91.8,6.3,87,6.5
2002,34,Female,19.4,164.3,27,146.1,21.3,,,130.3,13.5,,,,,,,118,14,,,,,103,6.7,107.2,5.9,84.2,6.9,,,78.1,8.5,77.4,6.7
2003,31,Male,18.7,215.5,20.3,194.6,27.6,,,,,,,,,,,132.1,12.3,136.9,13.4,142.8,13,139.7,6.6,116.6,6.9,91.7,4.2,111.7,7.5,90.5,6.6,,
2004,21,Male,15.9,251.7,23.6,231.8,29.9,,,,,,,167.3,17.9,,,157.7,12.2,161.5,17.9,149.3,15.5,152.1,8.5,130.8,5,121.5,4.4,,,100.7,7.1,83.2,7.6
2005,21,Male,9.2,255.5,17.6,230.2,19.4,222.8,11.4,194.8,18.6,,,171.9,7.4,202.5,15.1,182.6,11.6,183.5,9.7,161.2,11.3,151.7,9.2,145,4.7,122.1,4.6,125.1,6,103.5,4.4,,
2006,51,Female,23.4,128.3,21,135.6,19.5,,,,,,,,,94.4,18.4,114.2,12.8,110,18.2,106.8,13.1,74.7,8.7,80.1,9.9,74.3,8.9,,,67.1,6.5,58.3,9.8
2007,27,Female,28.6,122.2,39.5,,,,,,,,,,,,,,,105.1,14.2,88,9,78.3,7.7,74.3,11.8,66.9,4.5,55.1,9.9,72.7,7.4,,
2008,28,Male,25.9,186.4,38.9,166.4,24.5,,,,,136.2,16.2,127.1,20.4,,,,,126,12.2,110.7,11.4,103.3,8.1,107.3,9.7,109.8,8.3,93,6.5,84.4,8.3,,
2009,54,Male,10.2,199.4,27.2,202.7,28.1,,,186.1,23.1,,,170.1,15,,,,,170,17.8,130.8,14.1,140.8,6.7,103.4,10.4,122.1,6,105.9,7.4,109.8,8.4,,
2010,36,Male,11.1,258.9,29.8,,,,,,,,,157.7,18.4,,,,,177.7,11.8,152,9.2,156.2,12.5,133.8,5,124,8.9,117.4,3.9,96.7,8.7,,
2011,30,Male,8.1,238.6,16.5,240.1,17.8,,,214.2,19.5,,,,,,,202.8,14.3,171.9,9.7,163.1,8.6,166.3,7.8,153.6,3.7,144,5.9,120.7,4.8,119.4,5.3,,
2012,46,Male,7.9,251.8,23.5,223.7,21.3,209.9,17.3,,,,,177.8,14.5,183.5,15.5,181.3,7.3,170.1,12.6,156.5,5.9,147.5,8.2,135.9,3.6,128.4,3,,,109.6,6.2,98,4.5
2013,57,Female,33.3,111.5,28.8,100,28.9,97.2,16.6,,,,,,,,,83.5,19.2,,,71.5,13.7,66.5,8.7,61.5,6.5,55.5,7.1,,,58.2,8.4,50.5,9.2
2014,49,Female,19.1,153,32.4,150.1,28.5,,,,,,,,,,,,,111.6,11.8,94.3,11.7,79,12.8,82.6,6.8,72.3,7.4,68,4.9,78.5,8.6,58,5.4
2015,34,Male,13.9,255.4,19.2,,,,,,,,,,,,,187,14.4,146.5,9.5,152.9,13.9,125,6.7,145.1,6.9,121.8,8.4,,,109.1,7.9,,
2016,42,Male,18.9,220,24,169.4,19.6,,,,,,,161.5,13.3,,,,,121.9,11.5,137,10,125.1,11.8,133.9,5.5,98.9,8.1,,,99.9,7,82,7.3
2017,26,Female,18.7,189.3,35.8,163.2,24.6,,,,,,,,,,,144,16.3,118.4,13.7,106.7,7.5,95.9,12.3,93.7,10.2,93.5,3.8,,,72.1,5.6,70.6,9
2018,43,Male,12.4,260.6,20.1,195.9,26,,,196.1,19.4,,,,,,,165.9,13.2,170.6,10,139.1,13.1,152.1,9.5,136.4,6.6,128.7,5.8,,,104.3,6.8,,
2019,33,Female,35.8,124.1,26.8,,,,,89,20.3,,,,,,,,,80.1,13,71.5,11.1,71.7,8.8,61.5,8.5,55.5,8.1,52.5,7.1,48.5,9.1,,
2020,52,Male,4.6,243.3,16.2,201.9,22.9,,,,,195,16.8,,,185.8,10.2,170.8,12.4,168.3,8.6,145.3,5.9,144.8,7.4,133,6.8,120.8,4.6,125.7,5.2,97.4,6.7,,
2021,27,Male,33.3,163.5,33.2,,,,,,,,,100,14,,,,,94,14.8,88,9.9,83.7,8.8,76,6.1,71,9.2,,,60.5,10,55,9.9
2022,36,Male,7.8,266.6,17.6,229.5,20.7,213.8,12.2,209.7,12.5,,,,,,,194.5,10.2,177.1,10.9,166.8,7.3,151.2,7.9,146,4,150.8,4,,,118.8,6.1,106,8
2023,26,Female,7.8,210.3,25.3,184.7,15,,,174.7,10.8,,,,,165.8,14.4,157.1,11.9,,,138.3,9.4,129.8,5.1,121.9,6.9,111.9,6.2,,,90.7,5.3,89.4,5.9
2024,46,Female,20.9,143.7,36.6,158.5,26,,,,,,,,,,,,,113.1,15,103.6,8.1,74.6,8.6,76.1,6.6,74.6,6,76.9,5.8,63.3,7.5,60.6,8.1
2025,22,Female,12.4,212.2,27.3,171.7,18.6,,,168.7,17.3,153.8,20.4,,,156.6,11.3,,,146.6,17.3,151.9,15.9,123.8,12,111.4,10.2,105.1,4.5,,,94.2,5.1,80.6,7.7
2026,45,Female,11.1,196.3,22.5,160.9,20,,,165,21.7,,,147.5,15,,,143,16.3,,,118.6,7.7,107.9,13.3,105,6.1,95.4,8.1,93.8,7.6,83.2,8.5,61.7,6.9
2027,49,Male,26.1,173.9,37.3,,,,,,,140.5,21.2,,,,,,,110.6,11.3,88,12,82,9.4,99.2,6.7,99.3,4.5,66,8.8,73.3,8,,
2028,56,Male,12.4,233.2,33.7,167.9,19.5,152.2,16.5,148.8,20.8,,,,,,,,,132.1,11.1,140.3,11.6,128.7,13.2,101.7,4.7,104,7.7,104.4,6.6,95.8,5.3,85.6,5
2029,22,Male,19.7,200.5,33.8,185.9,22.4,,,,,,,149.7,17.3,144.9,21.2,,,163,13.3,154.1,8.1,128.2,13.4,99.6,7.9,85.4,5.6,,,89.3,8.7,,
2030,45,Male,17.7,191.6,24.9,180.4,29.8,,,,,,,,,,,,,150.6,9.9,136.8,15.9,119.7,10.6,115.5,5.5,97.7,6.9,94.3,3.8,90.3,8.4,77.7,5.8
2031,25,Female,20.7,155.3,29.1,172.6,31.1,134.3,28.1,,,,,,,,,,,112.6,16.3,108.1,9.2,80.4,10.3,94.2,10.8,87.9,8.1,86.3,5.8,62.9,8.9,68.7,8.4
2032,51,Male,25.1,199.8,32.4,,,,,,,,,139.7,13.9,,,117.8,10.8,99,11.4,110,16.4,94.1,13.5,98.3,10.1,86.5,7.7,,,66.3,6.8,74.2,9.5
2033,39,Female,18.1,202.6,35.9,178,28.5,,,,,138.1,15.3,123.4,12.5,,,130.5,9.9,,,103.8,11.2,81.6,7.5,101.5,4.5,92.7,4.9,,,72.9,6.4,,
2034,42,Female,29.9,120.7,35.8,,,,,,,,,,,,,,,,,77.1,11.2,66.5,14.3,73.2,7.2,69.4,6.7,74.4,9.5,48.5,5.8,45,8.6
2035,46,Male,21.6,180.4,21.9,187.3,33.3,,,,,,,,,,,146.3,17.6,144.6,15.8,104.1,17.8,114.5,12.8,107.4,11.2,89.8,7.2,,,86.2,8.7,80.4,5.3
2036,57,Male,21.4,176.9,23,151.5,19.4,152.6,30,136.8,12.2,,,,,,,,,112.9,10.3,,,94.8,12,98.2,10.9,74.6,4.1,86,6.5,92.3,7.4,,
2037,51,Male,8.6,234.9,18,202,16.3,,,,,173.7,16.7,167.4,13.2,,,,,156.9,10.2,147.1,9.3,147.7,8.6,131,5.5,120.5,2.9,118,3.1,101.4,4.8,,
2038,59,Male,11.8,190.9,27.5,137.3,27.7,,,154.5,14.5,146.5,18.4,,,,,,,107.7,15.1,126.6,11.2,108.2,11.8,122.2,9.4,96.2,6.7,103.1,5.5,87.7,5.8,65.5,8.2
2039,56,Female,14.7,148.9,33.1,147.1,20.4,,,,,108.1,11.7,,,,,,,101.9,15.9,94,8.9,95.1,7.5,91.2,10.4,77.1,8.3,,,67.9,8.3,63.4,9.1
2040,47,Male,6.3,256.3,21.3,226.6,15,214.8,16.7,202,18.8,193.8,14.4,,,,,181.1,7.8,171.1,10.2,160.2,7.6,149.2,6,138.3,4.7,129.2,6.9,,,110.1,4.3,100.1,7.3
2041,35,Male,21.7,183.9,31.6,197.7,28.6,190.1,19.2,,,,,,,155,18.7,,,140.3,19.2,141,14.8,144.4,9.9,113.7,9.6,93.1,8.9,,,97.1,8.2,,
2042,22,Male,30.9,140.8,32.8,,,,,,,116.6,21.4,,,,,99.5,18.1,96.2,10.5,133.5,17.1,97.8,8.6,,,81.1,4.4,,,78.9,7.5,55.2,11.4
2043,22,Female,1.8,237.1,27.9,209.7,22.2,,,187.6,15.9,178.7,12.2,,,,,176.5,14.9,160.7,11.6,148.1,12.3,141.1,8.3,127.9,3.6,117.5,2.9,,,102,5.5,,
2044,25,Male,3.5,288.2,20.7,254.9,14.6,,,,,218,11.6,,,213.9,14,203.7,8.9,,,180.2,11.2,167.9,9.5,155.6,8,145.4,6.4,,,123.9,4.1,,
2045,42,Female,5.1,219,18.6,196.5,17,188,10.9,,,,,,,165.9,11.7,153.7,11.8,145.9,7.2,143.3,7.8,129.2,7.9,114.3,5.6,111.2,4.9,,,93,5.8,88.9,4.3
2046,51,Male,28.7,140.8,34.1,,,,,,,,,,,,,109.5,20.8,94,18.1,101.6,15.2,92,8.9,86.2,7.5,84.8,5.3,80.7,6.1,69,8,,
2047,44,Male,3.1,277.4,27.5,245.9,23.7,,,220.8,12.9,,,198.8,13,,,196.9,10.1,187.2,9.4,173.8,9.4,163.1,8.3,149.8,3.8,138.9,4.9,131.9,6.1,119.6,6,108.8,4.3
2048,23,Male,13.9,242.4,34.9,193.2,17.1,,,,,,,,,,,,,157.6,13.8,154.4,13.7,141.5,12.5,132.8,9,103.2,7.5,,,83.2,8.5,89.8,9
2049,39,Male,4.2,281.7,19.8,256.1,20.2,245.1,17.5,227.1,18.9,,,214.2,9.3,224.7,15.9,198.8,12,181.3,12.1,175,6.7,165.9,8.4,156.1,4.8,138.4,6.8,131.1,4.2,123.5,4.3,,
2050,49,Male,21,186.4,21.6,153.9,32.4,,,,,,,,,,,,,135.5,18.5,101.1,15.3,96.7,13.4,118.7,8.6,96.6,6.5,,,79.1,8,76.2,9.7
2051,42,Male,19.9,214.7,28,184.7,23.8,,,,,,,,,,,,,139.2,13.1,136.2,8.3,119.2,8.1,126.7,6.1,110.6,7.2,,,87.1,5.3,77.1,6.8
2052,19,Female,0.4,238.1,14.6,212.4,24.3,,,189.7,14.5,,,,,179.5,8.6,171,12.7,167.4,12,139.3,12.3,137.5,8,120.3,6,111.9,5.7,112.3,5.4,104.8,4.4,97.1,7.8
2053,35,Female,32.8,142.7,32.4,100,33.9,,,,,,,91.6,14.4,,,83,21.7,92.8,11.6,76.8,16.5,80.1,8.8,77.7,5.5,63.4,6.9,63.1,9.3,52.1,9.4,47,5.3
2054,37,Female,16,181.4,35.3,168.5,29.1,,,,,,,,,,,,,138.2,9.8,133.8,14,113.4,13,118,9.6,89.8,8.1,88.9,8.8,79.3,5.6,,
2055,19,Male,15.1,235.4,24,,,175.5,21,,,,,,,,,,,159.8,17.9,153.2,9.8,145.7,11.1,125.7,5.5,123.7,5.5,113.4,8.9,100.8,5.2,,
2056,25,Male,2.4,304.1,23.9,262.3,21.9,,,232.8,10.6,,,,,219.9,11.7,207.6,12.6,197.7,8.5,172.7,10.6,165,5.2,162.4,8.2,149.2,3.8,,,126.9,6.2,,
2057,50,Female,33.5,118.2,28.9,103.5,21.7,,,89,16.1,,,80,20.1,88.8,22.9,,,81.8,13.1,71.5,8.9,66.5,9.5,61.5,9.1,55.5,7.4,52.5,9,48.5,5.1,,
2058,30,Female,23.3,152,26.8,139.7,26.6,,,113.9,24.1,,,,,,,,,107.2,16.3,102.1,13.7,89.5,12,90,5.3,83.4,8.7,,,72.5,8.9,,
2059,59,Male,18.6,178,22.6,148.5,30.7,,,,,,,,,,,,,104.1,11.6,101.5,15.7,91.1,8.3,107.2,5.8,71,4.2,93,4.9,76.2,8.9,59.9,8.6
2060,31,Female,21.6,133.8,22.6,141.3,21.4,,,,,,,130,17,,,,,119.2,13.1,106.8,14.7,103.8,13,87,8.6,85.9,6.3,,,65.2,6.6,,
2061,23,Female,13.5,192.9,33.4,161.7,18.7,,,,,,,,,121.8,14,156.2,17.9,156.8,11,103.9,8.1,130.8,6.5,102.8,6.8,97.5,3.7,,,80,8.5,85.2,6.3
2062,25,Male,2.7,289.9,14.7,256.3,21.6,,,229.7,17.2,220.9,15.5,,,,,202.4,11.7,,,180.7,10.9,,,157.3,5.5,147.6,4.3,136.2,2.8,126.7,4.8,112.4,7
2063,49,Male,29.7,140.8,25.9,138.2,23,,,,,,,,,,,,,95.1,14.9,98.6,12.4,84.5,9.2,83.3,7.3,71.1,4.1,76.3,5.8,66.7,7.1,,
2064,23,Female,0.8,240.8,19.2,216,13.6,,,192.2,14.4,,,,,179.9,12.9,179.3,15.4,167.4,10.1,154.4,12.4,140.6,10.3,129.4,4.1,115.7,4.3,,,104.4,5.8,,
2065,29,Male,19,199.4,19.3,,,,,,,,,,,,,144.5,18.5,123.8,15.8,129.9,13.2,118.8,8.4,108.3,10.7,127.7,6.9,,,98.2,4.5,94,8.8
2066,49,Female,5.1,206.7,23.8,189.7,17.9,,,147.9,9.8,153.6,15.9,,,,,154.1,12.5,140.7,12.9,127.1,10.8,117.7,7.5,105.7,6.1,95.5,4.2,93.8,6.8,87.2,6.4,,
2067,49,Male,3,259.9,17.7,235.8,23.8,,,204.8,17,,,,,194.7,15.7,,,175.5,10.1,163.9,6.6,152.9,8.6,139.8,5.5,133.1,5.4,,,113.1,5,,
2068,56,Female,29.6,121.3,33.8,107.2,29,,,,,,,,,,,83,19.9,88.3,16,73,17.1,66.5,10.3,61.5,5.8,55.5,4.1,,,48.5,9.1,,
2069,32,Male,18.3,226.1,22.6,223.5,29.5,,,,,,,159.5,11.2,,,192.9,15.9,155.6,15.1,130.6,8.1,126.7,9.9,128.8,8.1,126.9,3.9,,,75.8,7.5,,
2070,54,Male,8.8,227.2,21.4,200.9,18.3,,,,,,,,,,,160.6,7.6,151.7,11.8,142,12,132.3,9.8,,,114.6,3.4,106.5,6.7,97.6,6.2,,
2071,44,Female,6.6,208.8,27.8,190.7,14.7,,,,,,,,,,,155.2,14.6,145.3,8.3,130,8.6,123.6,5.6,114.1,5.7,104,6.2,98.6,6.7,89.9,6.1,,
2072,46,Female,28.1,111.5,34.8,110.2,20.8,,,,,,,,,,,,,84.7,19.5,95.1,8.9,66.5,10.9,,,69.8,8.2,63.2,8.3,56.8,6,55.6,8.1
2073,18,Male,5,274.1,18.4,259.7,18.4,,,238.1,15.9,,,,,,,202.1,10.6,185.4,10.1,179.8,11.8,162.4,9.2,159.6,4.6,142.7,4.1,,,119.2,6.9,110.5,4.3
2074,52,Male,22,174.8,29.2,129.2,19.7,185.5,22.5,,,,,,,,,,,95.9,18,89.5,15.3,100.4,14,104.9,6.6,103.8,5.9,87.7,7.9,76.8,8.5,80.8,11.9
2075,45,Male,28.9,154.6,23.2,155,21.5,,,,,,,136.9,13.4,127,23.1,,,101.6,19.4,97.4,17.1,96.4,9.7,96.6,9.3,76.6,4.6,,,75.8,7,,
2076,34,Male,17.7,240,29,224.8,21.4,,,,,,,,,,,,,147.3,15.8,153.5,13.5,142.4,8.3,116.7,9.3,129.7,8.4,98.3,6.5,106.6,7,85.3,8.1
2077,20,Male,3.9,286.4,21.4,253.3,12.8,,,225.8,11.7,,,,,,,202.4,11.8,191.2,11.1,179,7.8,166.8,8.4,154.6,3.8,144.4,5.3,134.3,3.5,123.1,5.6,111.9,6.4
2078,54,Male,19.6,191.2,31.9,161.3,29.6,,,,,,,143.7,18.1,,,145.4,15.8,,,118.8,12.8,111.5,9.1,102.1,4.9,108.1,4.3,,,72.9,6,,
2079,22,Male,5.8,280.2,22.3,,,234.4,19.6,217.8,15.7,,,198.5,9.1,204.7,14,197.5,9.9,188.4,13.6,176.9,6.8,159.6,6.9,145.9,5.7,142.8,4.7,,,119.1,4.1,107.4,5.7
2080,18,Male,18.5,235.3,20.7,,,195.6,15.5,,,160.4,16.5,,,,,,,153.5,12.7,142.6,13.2,142,9.8,112.1,8.5,117.5,7,,,106,5.8,85.7,5.2
2081,18,Male,16.9,272.3,23.8,190.8,18.5,,,,,,,181.3,10,,,,,,,149,8.7,137.8,10.2,151.3,6,126.8,4.4,116.8,4,88.4,5.9,80.6,8.4
2082,34,Male,26.5,178.2,29.2,157.7,24.8,,,,,,,131.3,21,,,139.3,21.5,127.8,10.4,123.7,12.6,117.7,10.8,108.6,7.7,92.6,7.4,,,86.8,5.6,79,11.1
2083,20,Female,13.9,178.3,27.4,154.4,31.2,,,,,,,,,,,,,143,11.5,118.4,8.3,108.4,7.7,110,7.6,91.2,5.9,,,87.2,6.4,81.3,9.1
2084,39,Female,17.6,171.1,26.7,172.4,20.4,,,146.9,22,111.9,19.7,128.3,17.8,,,,,135.5,16.6,134.3,13.1,88.5,11.5,95.1,7.3,88,6.8,78.6,5.1,72,7,75.7,10.8
2085,28,Male,23.2,188.7,29.1,180.4,33.4,,,,,,,143.7,14.1,,,,,142.2,11.9,98.3,11,,,108.6,10.2,95.7,5.6,97.5,7.9,76.3,6.5,,
2086,34,Male,31.6,188.7,20.7,,,,,,,,,,,,,120.9,19.4,113,14.4,106.2,9.5,104.8,14.7,93.1,7.7,85.4,8.4,,,60.5,6.2,66,11.4
2087,22,Male,33.8,144,29.1,,,,,,,,,,,,,,,94,12.5,95,17.9,102.1,10.9,91.1,8.4,73.7,7.4,,,72.6,5.6,55,7.4
2088,58,Female,33.7,111.5,23.7,,,94.5,26.8,,,,,,,,,,,,,,,,,61.5,6.8,55.5,9.2,,,48.5,9.9,45.7,6.1
2089,26,Male,29.8,180.8,22,,,,,,,,,,,,,,,109.1,19.1,98.2,13.4,98.7,12,83.3,10.4,87.4,9.5,85.1,5.8,74,5.3,58.1,5.2
2090,36,Male,4.1,289.4,26.3,252,23.1,,,227.5,11.5,,,,,,,200.5,7.6,190.2,11.7,178.3,9.7,166.6,7.7,151,4.4,143,3.2,133.5,3.7,123.5,4.6,,
2091,59,Female,23,134.6,20.2,130.5,22.4,,,,,,,111,11,,,97.1,15.3,97.2,15.9,79.5,16,66.9,10,71.4,8.4,66.6,7.5,64.1,9.6,60.2,9.2,45,10.7
2092,45,Male,1.7,281.5,15.2,251.6,23.4,239.1,12.3,,,,,,,209.6,16.3,198.3,14.4,189.7,7.3,174.4,10.4,164.7,10.4,152.6,5.6,143,6.9,131.1,7,120.5,5.4,109.1,4.3
2093,28,Male,23.6,199.4,39.5,170.8,21.5,,,,,,,,,,,,,110.9,17.4,121.9,9.6,129.9,13.3,112.5,7.5,94.5,8.8,93.1,4.1,84.2,5.5,83.2,9.1
2094,42,Female,13.9,183.5,32.1,,,,,,,,,,,,,,,127.1,15.5,125.5,14.2,107.2,12.4,81.4,8.2,98.1,8.1,,,82.3,7.7,,
2095,51,Male,35.1,140.8,33.3,124.5,20.8,130.3,16.2,,,106.5,21.3,100,14.5,,,,,94,16,88,16.6,83.9,9,76,10.6,71,4.4,66,5.6,60.5,8.5,55,6.4
2096,49,Male,17,214.7,35.2,180,27.3,,,,,172.9,14.3,,,,,,,,,138.1,8.1,,,108.7,5.1,116,7.9,90.6,7.5,89,8.2,85.9,10.3
2097,59,Male,20.7,140.8,33.3,124.5,22,,,,,138.7,19.2,143.2,13.9,,,,,128.4,11.3,106.3,13.2,105.5,14.4,84.8,8.6,71,4.5,81.8,8.1,66.9,6.4,,
2098,29,Male,17.4,222.3,30.4,208.1,25.7,,,,,168,13,155.4,16,,,,,146.7,9.1,144.7,14.3,141.7,9,105.1,7.8,113.4,6.9,,,96.9,5.7,81.8,9.9
2099,34,Male,22.4,200,31.8,178,25.3,,,,,,,,,,,121.1,17.1,127.6,14.5,137.9,17.6,133.4,9.6,117.2,9.2,94.7,7.4,,,87.7,7.7,91.5,5.2
2100,24,Male,30.9,170.5,20.7,,,,,,,,,,,,,,,,,106.2,15.3,98.6,14.3,92.9,6.3,85.9,6.7,,,65.9,6.4,69.8,10.2
2101,52,Male,35.8,140.8,22.8,,,,,,,,,106.8,15,,,,,,,88,15.3,82,8,76,7.8,71,6.4,,,60.5,7.9,,
2102,40,Female,14.8,207,24.5,164.1,25.6,,,156.1,22.8,,,,,,,,,135.2,11.3,119.1,14.1,113.1,11.3,97.7,6.9,92.6,4.5,,,82.6,7.4,80.7,9.6
2103,32,Male,33.5,140.8,40,,,,,,,,,111.1,14.2,,,,,106.8,13.7,96.2,12.7,92.8,12.6,92.6,9.9,85.8,8.4,66,9.8,60.5,8.8,,
2104,42,Male,30,165.5,40,,,,,,,,,,,146.6,13.4,,,137.9,14.7,126,14.8,91.3,8.8,96.7,11.5,71.4,8.2,,,60.5,9.6,,
2105,40,Male,34.9,140.8,39,124.5,34.1,,,,,,,,,,,,,113.9,18.2,99.6,12.5,93.2,12.9,78.4,6.3,71,7.6,67.5,4.6,60.7,6.4,55,5.8
2106,33,Male,13,209.7,24,217.1,24.6,,,198.1,14.9,,,167.6,11.6,163.6,20.5,,,148.6,15.7,135.8,11.7,145.7,7.7,145.9,5.2,144.6,4.5,,,99.5,8.8,,
2107,54,Female,31.2,111.5,39,117.7,22.3,94.5,27.6,,,105.3,21.3,80,17.6,,,83,18.2,77.5,16.7,71.5,16.5,66.5,7.3,75.1,11.5,75,7.6,,,56.2,8.3,45,10
2108,38,Male,2.9,288.4,26.5,256,20.8,,,230.3,10.4,,,,,,,205,12.5,195.7,7.6,182.2,12.2,168.7,5.1,158.5,5.7,145,3.9,,,125.3,4.8,,
2109,28,Female,17.7,151.2,30.6,189.5,20,,,130.9,25,,,138.8,13.4,,,136.5,10.6,123.3,11.4,117.6,8.7,120.6,7.7,73.9,5.9,91.1,7.3,,,69.1,8.9,,
2110,46,Male,34.1,158.4,28.2,,,,,,,106.5,13.6,117.4,19.9,,,,,96.6,12.2,88,9.3,89.7,14.7,77.8,7,74,8.3,,,60.5,8.4,,
2111,46,Male,22.7,243.2,31.8,190.5,32.9,,,,,,,165.8,15,,,141.5,20.1,108.6,10.2,121.8,11.6,93.6,7.6,117.9,7.8,81.8,4.4,91.8,5.2,86.6,5.8,72.4,8.8
2112,54,Female,31,111.5,27.7,100,24.9,96.1,15.8,,,,,80,21.2,,,84.4,17.9,77.5,11.2,77.1,13.2,66.5,13.9,61.5,7.7,60.1,6.8,,,48.5,7.9,,
2113,47,Male,0.8,280.7,20.9,249.9,13.7,,,,,,,,,,,195.3,13.4,188.8,8.8,172.1,10.8,164.1,7.6,151,6.2,142.9,4.4,131.4,3.4,119.8,5.8,,
2114,22,Male,3.7,273.2,25.9,258.1,13.1,,,,,,,196.9,9.5,207.8,12.2,192,14.4,185.1,7.8,174.9,5.9,171.9,6.7,,,143.7,5.2,130.4,6.1,128.7,4.4,,
2115,26,Male,11.1,254.7,33.5,204.5,31.2,214.6,18.8,183.7,22,195.6,13.7,,,,,188.3,12.9,,,164.2,11.2,155.3,13.3,135.5,8.3,135.9,5.5,116.2,4.9,112.1,6.8,,
2116,52,Female,31.7,111.5,39.5,,,,,,,,,80,18.5,,,,,77.5,11.2,,,66.5,14.8,61.5,10.1,55.5,8.3,,,48.5,9.7,,
2117,28,Female,6.2,218.4,22.7,194.3,19.6,,,,,,,,,170.5,9.4,158.2,13.3,148.2,7.8,142.6,6.9,127.5,7.4,123.1,5.3,109,3.1,100.9,3.4,95,4,85.6,6.5
2118,52,Male,11.9,217.9,26.1,172.8,27.2,,,208.1,11.7,,,,,,,,,148.5,11.7,144.2,15.9,141,6.7,109.6,5.7,99.4,5.4,104.2,4.8,97.3,6.9,,
2119,19,Female,12.1,199.3,29.1,171.9,31.2,,,,,,,,,,,152.2,19.2,119.2,11,108.1,9.8,116.6,8.3,105.1,6.5,92.4,6.6,95.5,4.5,86.3,4.7,83.3,9.5
2120,44,Male,5.1,265.2,23.1,238.6,23.6,,,,,,,,,203.2,16.4,191.5,10.9,176.8,12.7,170.9,10.2,156.7,6.2,144.7,5,135.4,6.8,,,115.9,5.1,104,4
2121,44,Male,15.6,228.7,32.6,174.8,16.3,,,,,,,145.9,13.8,,,,,171.4,12,151.5,13.7,131.4,8.7,113.1,8.8,124.6,8.2,103.7,5.5,77.4,4.9,,
2122,48,Female,27.9,139.7,22.7,105.5,27.2,,,107.6,20.1,,,83.7,17.5,,,,,100.1,16,88.4,9.4,68.8,8.6,82.5,9.2,73.3,8.5,52.5,9.3,65.7,8,,
2123,27,Female,11.9,211.9,20.7,165,22.1,,,,,,,,,,,140.7,17.4,115.6,9.1,138.3,9,143.6,10.3,119.5,9,91.8,5.1,,,73.6,4.5,,
2124,25,Male,34.3,155.9,29.7,,,,,,,,,100,12.1,,,99.5,11.6,106.3,12.9,96.1,10.9,82,10.8,83.1,5.7,79.3,8.5,,,65.2,6.7,63.3,5.5
2125,25,Female,18.1,166.7,22.4,149.7,20.5,,,,,,,,,,,,,120.6,14.4,132,14.9,106.2,9.8,92.5,4.7,93.1,6.4,88.7,4.3,73.2,7.2,,
